r (m)	z (m)	Br (T)	Bz (T)	B (T)	Theta (°)	Ic (A)	I (A)	I/Ic (%)
0.063861	0.016058	0.131337	-0.092234	0.160489	-35.079114	--	0.000000	--
0.054808	0.013053	0.238163	-0.170246	0.292755	-35.558259	--	0.000000	--
0.054315	0.012052	0.264743	-0.181625	0.321055	-34.451721	--	0.000000	--
0.095592	-0.027411	-0.028317	-0.022615	0.036239	-141.387109	--	0.000000	--
0.096414	-0.025385	-0.026091	-0.024240	0.035613	-137.106325	--	0.000000	--
0.059196	0.016712	0.173146	-0.103737	0.201843	-30.927041	--	0.000000	--
0.096028	-0.023934	-0.025688	-0.025765	0.036383	-134.914265	--	0.000000	--
0.094935	-0.035022	-0.043951	-0.052234	0.068265	-130.078595	--	0.000000	--
0.061716	0.016987	0.153836	-0.093901	0.180230	-31.399762	--	0.000000	--
0.095490	-0.023088	-0.025952	-0.026568	0.037140	-134.328627	--	0.000000	--
0.060341	0.017506	0.163941	-0.078502	0.181767	-25.586970	--	0.000000	--
0.096707	-0.026364	-0.037459	-0.062648	0.072992	-120.876312	--	0.000000	--
0.053109	0.008716	0.243164	-0.297442	0.384188	-50.733411	--	0.000000	--
0.049851	-0.000988	-0.033224	-0.446495	0.447730	-94.255598	183.832267	120.000000	65.276897
0.037841	-0.000078	0.001336	0.463868	0.463870	89.834953	195.795910	120.000000	61.288308
0.053720	0.010604	0.255416	-0.239528	0.350158	-43.161399	--	0.000000	--
0.051938	0.008365	0.250980	-0.302646	0.393173	-50.331597	--	0.000000	--
0.095400	-0.028259	-0.028859	-0.021861	0.036205	-142.855383	--	0.000000	--
0.095438	-0.022016	-0.025172	-0.027261	0.037106	-132.718304	--	0.000000	--
0.037646	-0.000084	0.000999	0.477357	0.477358	89.880103	191.838421	120.000000	62.552642
0.050554	0.007053	0.239493	-0.377550	0.447102	-57.611601	--	0.000000	--
0.095151	-0.029091	-0.029451	-0.021296	0.036344	-144.128558	--	0.000000	--
0.051376	0.008352	0.253582	-0.341323	0.425212	-53.389891	--	0.000000	--
0.053450	0.009991	0.256673	-0.240733	0.351900	-43.164490	--	0.000000	--
0.050820	0.007898	0.281774	-0.374903	0.468987	-53.071763	--	0.000000	--
0.095514	-0.020959	-0.024334	-0.028146	0.037207	-130.846255	--	0.000000	--
0.095578	-0.019738	-0.023171	-0.028742	0.036919	-128.874681	--	0.000000	--
0.095259	-0.029578	-0.029344	-0.021256	0.036234	-144.081222	--	0.000000	--
0.095362	-0.017908	-0.022196	-0.031197	0.038287	-125.430875	--	0.000000	--
0.050207	-0.000441	-0.014338	-0.448841	0.449070	-91.829685	--	0.000000	--
0.094891	-0.016501	-0.021293	-0.032287	0.038676	-123.404666	--	0.000000	--
0.050174	-0.000720	-0.020502	-0.450440	0.450906	-92.606082	--	0.000000	--
0.094531	-0.015055	-0.020355	-0.033689	0.039361	-121.140833	--	0.000000	--
0.049932	-0.000896	-0.029540	-0.448764	0.449735	-93.766043	185.650969	120.000000	64.637422
0.050142	-0.000259	-0.007931	-0.450154	0.450224	-91.009406	--	0.000000	--
0.095817	-0.030236	-0.040679	-0.058622	0.071353	-124.757626	--	0.000000	--
0.050180	-0.000069	-0.000754	-0.447142	0.447142	-90.096593	--	0.000000	--
0.096004	-0.031218	-0.041076	-0.056528	0.069876	-126.004162	--	0.000000	--
0.050149	-0.000175	-0.003372	-0.449219	0.449232	-90.430020	--	0.000000	--
0.096099	-0.031688	-0.041020	-0.056468	0.069795	-125.995904	--	0.000000	--
0.094542	-0.014038	-0.018177	-0.034370	0.038881	-117.872233	--	0.000000	--
0.095674	-0.034383	-0.022267	0.004065	0.022635	169.655219	--	0.000000	--
0.049965	0.000362	0.009707	-0.452175	0.452279	-88.770143	196.804516	120.000000	60.974211
0.050112	0.000052	0.001524	-0.450625	0.450627	-89.806282	--	0.000000	--
0.095981	-0.033517	-0.021872	0.003666	0.022177	170.486081	--	0.000000	--
0.096260	-0.032708	-0.021463	0.003314	0.021717	171.221197	--	0.000000	--
0.050080	0.000102	0.001694	-0.450828	0.450831	-89.784724	--	0.000000	--
0.050032	0.000221	0.004866	-0.452967	0.452994	-89.384542	--	0.000000	--
0.050046	0.000175	0.003163	-0.453638	0.453649	-89.600555	--	0.000000	--
0.049801	0.005304	0.192267	-0.422619	0.464299	-65.537245	161.218671	120.000000	74.433066
0.049803	0.000442	0.012315	-0.438466	0.438639	-88.391196	200.097893	120.000000	59.970646
0.092898	-0.009121	-0.013952	-0.040710	0.043035	-108.917900	--	0.000000	--
0.091119	-0.007530	-0.013543	-0.044565	0.046578	-106.903468	--	0.000000	--
0.049021	0.001435	0.046469	-0.366523	0.369457	-82.774346	200.285143	120.000000	59.914579
0.048852	0.001832	0.068262	-0.359956	0.366371	-79.261917	194.183047	120.000000	61.797362
0.094331	-0.011298	-0.016419	-0.037098	0.040569	-113.873406	--	0.000000	--
0.090477	-0.005472	-0.009533	-0.043373	0.044408	-102.396144	--	0.000000	--
0.049297	0.000862	0.027549	-0.398745	0.399696	-86.047711	200.755674	120.000000	59.774151
0.049696	0.000497	0.016823	-0.429485	0.429815	-87.756874	199.438371	120.000000	60.168963
0.049465	0.000627	0.015762	-0.410790	0.411092	-87.802594	205.669051	120.000000	58.346163
0.049344	0.000681	0.022314	-0.400682	0.401303	-86.812527	203.689225	120.000000	58.913278
0.048854	0.002836	0.109083	-0.358648	0.374870	-73.082747	186.979901	120.000000	64.178021
0.090047	-0.001818	-0.002706	-0.045216	0.045297	-93.425409	--	0.000000	--
0.049067	0.003236	0.116766	-0.365695	0.383884	-72.291699	184.036192	120.000000	65.204566
0.085063	0.003405	0.007390	-0.057978	0.058447	-82.736326	--	0.000000	--
0.086630	0.002875	0.007718	-0.054189	0.054736	-81.893503	--	0.000000	--
0.049440	0.003912	0.155844	-0.404585	0.433562	-68.933597	169.680045	120.000000	70.721339
0.083044	0.004394	0.010382	-0.062025	0.062888	-80.498109	--	0.000000	--
0.049464	0.004768	0.174213	-0.401314	0.437496	-66.534074	167.868959	120.000000	71.484329
0.089356	0.001227	0.001049	-0.049347	0.049358	-88.782064	--	0.000000	--
0.082209	0.005543	0.014882	-0.061441	0.063217	-76.384007	--	0.000000	--
0.014195	0.030448	0.119420	0.435635	0.451707	74.670129	--	0.000000	--
0.019236	0.028413	0.221502	0.451360	0.502781	63.860862	--	0.000000	--
0.012677	0.030178	0.137620	0.447378	0.468067	72.901376	--	0.000000	--
0.017339	0.029427	0.135713	0.437498	0.458063	72.765993	--	0.000000	--
0.027078	-0.000136	0.001030	1.231500	1.231500	89.952060	97.845472	120.000000	122.642364
0.027175	-0.000136	0.000748	1.222348	1.222348	89.964960	98.374842	120.000000	121.982407
0.010155	0.028565	0.113213	0.473429	0.486778	76.551211	--	0.000000	--
0.027304	-0.000189	-0.002154	1.212753	1.212755	90.101758	98.741483	120.000000	121.529469
0.007868	0.028083	0.080490	0.479460	0.486169	80.470212	--	0.000000	--
0.027369	-0.000166	-0.001513	1.208635	1.208636	90.071705	99.036819	120.000000	121.167059
0.027565	-0.000136	0.000658	1.192950	1.192950	89.968375	100.153691	120.000000	119.815854
0.026980	-0.000136	0.001100	1.238564	1.238564	89.949112	97.428135	120.000000	123.167708
0.023134	0.026696	0.281355	0.416193	0.502371	55.940479	--	0.000000	--
0.029571	0.020811	0.395598	0.492188	0.631464	51.209297	--	0.000000	--
0.027467	-0.000112	0.001163	1.200170	1.200170	89.944502	99.750072	120.000000	120.300665
0.029188	0.023533	0.359459	0.410082	0.545324	48.763670	--	0.000000	--
0.027662	-0.000136	0.000646	1.186193	1.186194	89.968818	100.567577	120.000000	119.322752
0.029135	0.024996	0.315359	0.412411	0.519166	52.595899	--	0.000000	--
0.027550	0.026506	0.275488	0.373636	0.464217	53.597996	--	0.000000	--
0.024918	0.026977	0.259165	0.399419	0.476132	57.022227	--	0.000000	--
0.027857	-0.000131	0.000838	1.170418	1.170418	89.958976	101.558249	120.000000	118.158792
0.027759	-0.000112	0.001098	1.178896	1.178896	89.946632	101.053004	120.000000	118.749562
0.031317	0.018519	0.484935	0.513471	0.706268	46.637136	--	0.000000	--
0.029046	0.015020	0.552164	0.652449	0.854737	49.758961	--	0.000000	--
0.027683	0.013890	0.579792	0.758565	0.954767	52.608327	--	0.000000	--
0.027096	0.013454	0.544765	0.809867	0.976039	56.072856	--	0.000000	--
0.026740	-0.000247	-0.004365	1.258848	1.258856	90.198679	95.859169	120.000000	125.183643
0.030931	0.016996	0.516782	0.512856	0.728070	44.781531	--	0.000000	--
0.026850	-0.000168	-0.001142	1.249352	1.249353	90.052364	96.633805	120.000000	124.180146
0.026683	-0.000274	-0.005193	1.262567	1.262578	90.235653	95.587710	120.000000	125.539151
0.027954	-0.000131	0.000870	1.164412	1.164412	89.957169	101.934860	120.000000	117.722240
0.025292	0.012688	0.505033	0.932609	1.060574	61.563231	--	0.000000	--
0.026199	0.012967	0.531615	0.872088	1.021348	58.633959	--	0.000000	--
0.025750	0.012883	0.526039	0.922972	1.062353	60.319432	--	0.000000	--
0.026534	-0.000219	-0.003250	1.273655	1.273660	90.146201	95.074002	120.000000	126.217470
0.026243	0.011324	0.533318	0.983614	1.118895	61.533325	90.803534	120.000000	132.153446
0.028636	-0.000112	0.001910	1.111188	1.111189	89.901497	105.403500	120.000000	113.848212
0.026760	0.010882	0.530014	0.996357	1.128557	61.989151	90.432403	120.000000	132.695799
0.028539	-0.000107	0.002035	1.119564	1.119566	89.895844	104.874311	120.000000	114.422682
0.030117	0.008782	0.464421	0.871436	0.987465	61.945173	97.778054	120.000000	122.726926
0.028490	-0.000078	0.002763	1.122732	1.122736	89.859009	104.734148	120.000000	114.575812
0.030667	0.007568	0.439218	0.843124	0.950668	62.483157	100.677084	120.000000	119.192964
0.027678	0.010698	0.570912	0.948159	1.106773	58.946699	90.847655	120.000000	132.089265
0.028409	-0.000017	0.001131	1.129479	1.129479	89.942602	--	0.000000	--
0.028819	0.010365	0.580387	0.896202	1.067720	57.072585	92.326464	120.000000	129.973569
0.028270	0.010864	0.571736	0.888086	1.056209	57.227211	92.944202	120.000000	129.109721
0.028279	-0.000017	0.000828	1.138271	1.138271	89.958318	--	0.000000	--
0.028052	-0.000112	0.001269	1.155996	1.155997	89.937111	102.493875	120.000000	117.080167
0.028100	-0.000084	0.001892	1.152698	1.152700	89.905980	102.752358	120.000000	116.785641
0.028214	-0.000017	0.000830	1.144575	1.144575	89.958452	--	0.000000	--
0.028725	0.003005	0.144571	1.086246	1.095824	82.418943	93.934884	120.000000	127.748069
0.029297	0.003300	0.161136	1.051715	1.063987	81.289327	95.537123	120.000000	125.605625
0.030917	0.005139	0.266696	0.907465	0.945843	73.622411	103.148135	120.000000	116.337538
0.029672	0.003351	0.161538	1.015316	1.028087	80.959966	97.370702	120.000000	123.240356
0.025044	0.012451	0.501341	0.951579	1.075568	62.217422	--	0.000000	--
0.029764	0.000219	0.005711	1.027190	1.027206	89.681466	111.379870	120.000000	107.739397
0.030401	0.003996	0.195016	0.946173	0.966061	78.353863	101.666598	120.000000	118.032866
0.029679	0.000170	0.003009	1.032816	1.032821	89.833075	110.710606	120.000000	108.390699
0.030902	0.004441	0.239078	0.904526	0.935588	75.194557	104.106377	120.000000	115.266714
0.028536	0.002399	0.115821	1.105619	1.111669	84.019686	93.525884	120.000000	128.306726
0.029614	0.000170	0.001704	1.038325	1.038326	89.905969	110.201147	120.000000	108.891789
0.028685	-0.000084	0.002477	1.108121	1.108124	89.871938	105.652836	120.000000	113.579535
0.028248	0.002148	0.099326	1.136866	1.141197	85.006868	92.487934	120.000000	129.746654
0.029549	0.000194	0.003757	1.043073	1.043080	89.793612	110.090788	120.000000	109.000945
0.027639	0.001850	0.080745	1.179237	1.181998	86.082944	91.956250	120.000000	130.496839
0.029318	0.000136	0.000761	1.061164	1.061164	89.958887	108.574923	120.000000	110.522759
0.027406	0.001734	0.076814	1.200974	1.203428	86.340378	91.291143	120.000000	131.447581
0.029269	0.000102	0.000387	1.064136	1.064136	89.979187	108.340743	120.000000	110.761655
0.029399	0.000207	0.004053	1.054818	1.054826	89.779851	109.326624	120.000000	109.762833
0.027103	0.001654	0.072481	1.226728	1.228867	86.618609	90.436644	120.000000	132.689577
0.025654	0.011638	0.531804	1.015947	1.146719	62.369905	89.641032	120.000000	133.867268
0.029172	0.000078	-0.000813	1.071501	1.071501	90.043472	107.737668	120.000000	111.381657
0.024851	0.011925	0.492953	1.019083	1.132047	64.185930	--	0.000000	--
0.024954	0.012275	0.501026	0.971978	1.093512	62.730231	--	0.000000	--
0.029939	0.000194	0.004198	1.014349	1.014357	89.762859	112.104841	120.000000	107.042657
0.024894	0.012035	0.490928	1.006008	1.119403	63.987792	--	0.000000	--
0.030925	0.000084	-0.000058	0.942022	0.942022	90.003528	118.659972	120.000000	101.129301
0.024931	0.012119	0.501474	0.998969	1.117772	63.343721	--	0.000000	--
0.030828	0.000102	0.000716	0.949152	0.949152	89.956808	117.994096	120.000000	101.700004
0.024932	0.011816	0.487357	1.031877	1.141178	64.718561	--	0.000000	--
0.024923	0.012068	0.501085	0.999199	1.117804	63.366853	--	0.000000	--
0.031039	0.000017	0.000829	0.934717	0.934717	89.949174	--	0.000000	--
0.030730	0.000084	-0.000089	0.956283	0.956283	90.005317	117.142729	120.000000	102.439137
0.025035	0.011738	0.493212	1.039319	1.150409	64.613202	89.908041	120.000000	133.469708
0.030633	0.000102	0.000920	0.963324	0.963324	89.945310	116.521693	120.000000	102.985116
0.026922	0.001410	0.059640	1.239464	1.240898	87.245193	90.834133	120.000000	132.108928
0.025180	0.011643	0.502384	1.032317	1.148072	64.049807	89.919145	120.000000	133.453227
0.031104	0.000017	0.000827	0.928995	0.928995	89.948968	--	0.000000	--
0.029058	0.000017	0.000917	1.079259	1.079260	89.951328	--	0.000000	--
0.025359	0.011651	0.526111	1.024322	1.151533	62.814104	89.506078	120.000000	134.069107
0.025465	0.011708	0.528372	1.002363	1.133097	62.205117	90.259418	120.000000	132.950115
0.030584	0.000130	0.001274	0.965991	0.965992	89.924411	116.283776	120.000000	103.195823
0.030069	0.000170	0.003406	1.004282	1.004288	89.805666	112.715700	120.000000	106.462543
0.030004	0.000170	0.002118	1.009660	1.009662	89.879817	112.201650	120.000000	106.950299
0.031217	0.000102	0.000788	0.921456	0.921457	89.950987	120.983593	120.000000	99.187003
0.031331	0.000017	0.000706	0.913866	0.913867	89.955743	--	0.000000	--
0.026804	0.001096	0.045818	1.252898	1.253735	87.905644	92.053755	120.000000	130.358615
0.026942	0.001231	0.049961	1.241235	1.242240	87.695013	91.987850	120.000000	130.452011
0.030487	0.000166	0.003367	0.973352	0.973358	89.801819	115.758261	120.000000	103.664308
0.025994	0.000609	0.022401	1.316947	1.317138	89.025500	92.085786	120.000000	130.313271
0.026586	0.000752	0.027688	1.268365	1.268668	88.749431	93.969792	120.000000	127.700613
0.030397	0.000195	0.004992	0.980537	0.980550	89.708276	115.196982	120.000000	104.169396
0.025809	0.000616	0.021532	1.329806	1.329981	89.072338	91.506034	120.000000	131.138894
0.005774	0.029562	0.071376	0.465936	0.471371	81.290661	--	0.000000	--
0.026332	0.000608	0.020682	1.290069	1.290235	89.081535	93.795412	120.000000	127.938028
0.030333	0.000219	0.005839	0.984337	0.984354	89.660142	114.898903	120.000000	104.439640
0.026482	0.000622	0.021076	1.278858	1.279031	89.055817	94.360431	120.000000	127.171949
0.030154	0.000219	0.006010	0.998986	0.999004	89.655313	113.407430	120.000000	105.813173
0.031396	0.000017	0.000704	0.907717	0.907717	89.955536	--	0.000000	--
0.025551	0.000476	0.015336	1.350975	1.351062	89.349627	91.156455	120.000000	131.641802
0.033896	0.000136	0.000888	0.732469	0.732470	89.930503	143.455429	120.000000	83.649675
0.028766	-0.000017	0.001171	1.101285	1.101285	89.939074	--	0.000000	--
0.025260	0.000173	0.001120	1.374511	1.374511	89.953307	89.650207	120.000000	133.853567
0.025450	0.000307	0.006707	1.359520	1.359537	89.717356	90.784562	120.000000	132.181064
0.025378	0.000262	0.006163	1.365354	1.365368	89.741358	90.429143	120.000000	132.700583
0.028896	-0.000017	0.000891	1.092586	1.092587	89.953261	--	0.000000	--
0.028961	-0.000017	0.000889	1.086551	1.086551	89.953107	--	0.000000	--
0.025324	0.000107	-0.001580	1.370306	1.370307	90.066065	89.734854	120.000000	133.727302
0.031915	-0.000017	0.001007	0.872047	0.872047	89.933816	--	0.000000	--
0.031818	0.000017	0.000943	0.878997	0.878998	89.938519	--	0.000000	--
0.025470	0.000078	-0.001960	1.358320	1.358321	90.082661	90.372213	120.000000	132.784178
0.025422	0.000106	-0.001606	1.361541	1.361542	90.067587	90.214430	120.000000	133.016414
0.031704	0.000084	-0.000384	0.886700	0.886700	90.024781	124.675810	120.000000	96.249626
0.025551	-0.000017	-0.000002	1.351557	1.351557	90.000074	--	0.000000	--
0.031980	-0.000017	0.001005	0.865918	0.865918	89.933483	--	0.000000	--
0.031607	0.000079	-0.000549	0.893510	0.893510	90.035201	123.892245	120.000000	96.858362
0.031510	0.000084	-0.000152	0.900179	0.900179	90.009698	123.202564	120.000000	97.400571
0.025844	-0.000017	0.000452	1.328576	1.328576	89.980525	--	0.000000	--
0.025649	-0.000017	0.000139	1.344001	1.344002	89.994076	--	0.000000	--
0.025746	0.000017	0.000298	1.336158	1.336158	89.987222	--	0.000000	--
0.025681	0.000017	0.000299	1.342138	1.342138	89.987247	--	0.000000	--
0.032532	-0.000112	0.000654	0.827423	0.827423	89.954701	131.658393	120.000000	91.144968
0.025957	-0.000079	0.002902	1.320215	1.320218	89.874043	92.785523	120.000000	129.330521
0.032581	-0.000084	0.001475	0.824484	0.824485	89.897486	132.127377	120.000000	90.821451
0.032662	-0.000017	0.000603	0.817897	0.817897	89.957732	--	0.000000	--
0.026006	-0.000107	0.002185	1.316489	1.316491	89.904915	92.954884	120.000000	129.094884
0.026103	-0.000162	-0.000558	1.308643	1.308644	90.024438	93.236022	120.000000	128.705620
0.026152	-0.000193	-0.001558	1.304515	1.304516	90.068407	93.409995	120.000000	128.465910
0.032078	0.000017	0.000862	0.859218	0.859219	89.942526	--	0.000000	--
0.033149	0.000017	0.000594	0.784016	0.784016	89.956579	--	0.000000	--
0.032484	-0.000079	0.002070	0.831153	0.831155	89.857338	131.421338	120.000000	91.309373
0.032760	0.000017	0.000876	0.811074	0.811074	89.938090	--	0.000000	--
0.026241	-0.000221	-0.001891	1.296859	1.296860	90.083552	93.826308	120.000000	127.895899
0.026290	-0.000195	-0.001694	1.293132	1.293133	90.075041	94.052078	120.000000	127.588887
0.033263	0.000084	-0.000108	0.777165	0.777165	90.007954	137.635264	120.000000	87.186958
0.033084	0.000017	0.000595	0.790096	0.790096	89.956828	--	0.000000	--
0.033360	0.000102	0.000632	0.770311	0.770312	89.953016	138.605222	120.000000	86.576824
0.000892	0.033124	-0.000000	0.634099	0.634099	90.000000	--	0.000000	--
0.035454	0.000136	0.001201	0.625662	0.625663	89.890040	160.815017	120.000000	74.619897
0.003758	0.032759	-0.001125	0.447364	0.447366	90.144055	--	0.000000	--
0.005004	0.031852	0.094575	0.438287	0.448375	77.823253	--	0.000000	--
0.032873	0.000102	0.001171	0.803821	0.803822	89.916566	134.565362	120.000000	89.175995
0.032971	0.000084	0.000218	0.797116	0.797116	89.984322	135.235453	120.000000	88.734128
0.092138	-0.058319	-0.418830	-0.632851	0.758893	-123.497173	--	0.000000	--
0.036435	0.000188	0.004482	0.559904	0.559922	89.541331	173.976902	120.000000	68.974673
0.032402	0.000017	0.000833	0.837721	0.837721	89.943055	--	0.000000	--
0.032191	0.000084	0.000238	0.852043	0.852043	89.984003	128.712656	120.000000	93.230925
0.091099	-0.057292	-0.011542	0.007009	0.013503	148.729700	--	0.000000	--
0.090905	-0.056252	-0.239693	-0.365473	0.437062	-123.258551	--	0.000000	--
0.090945	-0.055731	-0.245127	-0.365442	0.440040	-123.852446	--	0.000000	--
0.080477	0.008597	0.024179	-0.066501	0.070761	-70.019484	--	0.000000	--
